appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2224566_37227,2224566,37227,1177,1177,2012-09-23,Dennis Flinta,DK1,0,0,0,0,90.0
2224566_46478,2224566,46478,190,190,2012-09-23,Ragnar Sigurdsson,DK1,0,0,0,0,90.0
2224566_47769,2224566,47769,1177,1177,2012-09-23,Bjarni Vidarsson,DK1,0,0,0,0,30.0
2224566_48858,2224566,48858,1177,1177,2012-09-23,Sune Kiilerich,DK1,0,0,0,0,45.0
2224566_48897,2224566,48897,1177,1177,2012-09-23,Ade Runsewe,DK1,0,0,0,0,45.0
2224566_50577,2224566,50577,190,190,2012-09-23,Pierre Bengtsson,DK1,0,0,0,1,60.0
2224566_52117,2224566,52117,1177,5724,2012-09-23,Marvin Pourié,DK1,0,0,0,0,90.0
2224566_68275,2224566,68275,190,6912,2012-09-23,Claudemir,DK1,0,0,0,0,90.0
2224566_8421,2224566,8421,190,3426,2012-09-23,Michael Jakobsen,DK1,0,0,0,1,30.0
2224566_89197,2224566,89197,1177,5817,2012-09-23,Nicolaj Ritter,DK1,0,0,0,0,60.0
2224566_91849,2224566,91849,190,58,2012-09-23,Thomas Delaney,DK1,0,0,0,1,90.0
2224806_100131,2224806,100131,520,150,2012-09-23,William Carvalho,BE1,0,0,0,0,90.0
2224806_10244,2224806,10244,520,520,2012-09-23,Bernt Evens,BE1,0,0,0,0,90.0
2224806_119235,2224806,119235,2282,16795,2012-09-23,Carlos Bacca,BE1,0,0,1,1,90.0
2224806_122994,2224806,122994,2282,520,2012-09-23,Thibaut Van Acker,BE1,0,0,0,0,5.0
2224806_13001,2224806,13001,520,520,2012-09-23,Arnar Vidarsson,BE1,1,0,0,0,62.0
2224806_13061,2224806,13061,2282,2861,2012-09-23,Carl Hoefkens,BE1,0,0,0,0,90.0
2224806_130963,2224806,130963,520,128,2012-09-23,Rudy,BE1,0,0,0,0,45.0
2224806_132398,2224806,132398,520,520,2012-09-23,Karel Van Roose,BE1,0,0,0,0,90.0
2224806_135173,2224806,135173,520,2503,2012-09-23,Michael Uchebo,BE1,0,0,0,0,45.0
2224806_156496,2224806,156496,520,601,2012-09-23,Kristof D'Haene,BE1,0,0,0,0,85.0
2224806_169029,2224806,169029,520,520,2012-09-23,Arne Naudts,BE1,0,0,0,0,5.0
2224806_18418,2224806,18418,520,520,2012-09-23,Anthony Portier,BE1,0,0,0,0,90.0
2224806_18949,2224806,18949,2282,475,2012-09-23,Mémé Tchité,BE1,0,0,0,0,90.0
2224806_20852,2224806,20852,2282,3426,2012-09-23,Jesper Jörgensen,BE1,0,0,0,1,90.0
2224806_3354,2224806,3354,2282,2282,2012-09-23,Jonathan Blondel,BE1,0,0,0,0,85.0
2224806_36877,2224806,36877,2282,6894,2012-09-23,Bojan Jorgacevic,BE1,1,0,0,0,90.0
2224806_38388,2224806,38388,2282,157,2012-09-23,Vadis Odjidja-Ofoe,BE1,0,0,0,1,90.0
2224806_38963,2224806,38963,2282,467,2012-09-23,Bart Buysse,BE1,1,0,0,0,90.0
2224806_42717,2224806,42717,520,475,2012-09-23,Jo Coppens,BE1,0,0,0,0,90.0
2224806_51529,2224806,51529,2282,3426,2012-09-23,Michael Almebäck,BE1,0,0,0,0,90.0
2224806_62941,2224806,62941,2282,825,2012-09-23,Jordi Figueras,BE1,0,0,0,0,90.0
2224806_86271,2224806,86271,520,520,2012-09-23,Kevin Janssens,BE1,0,0,0,0,28.0
2224806_90478,2224806,90478,520,968,2012-09-23,Lukas Van Eenoo,BE1,0,0,0,0,90.0
2224806_9596,2224806,9596,520,520,2012-09-23,Oleg Yashchuk,BE1,0,0,0,0,90.0
2224806_9638,2224806,9638,520,520,2012-09-23,Hans Cornelis,BE1,0,0,0,0,90.0
2224806_96454,2224806,96454,2282,3057,2012-09-23,Maxime Lestienne,BE1,0,0,3,0,90.0
2224860_105352,2224860,105352,172,172,2012-09-23,Christophe Diandy,BE1,0,0,0,0,90.0
2224860_124025,2224860,124025,172,6992,2012-09-23,Ziguy Badibanga,BE1,0,0,1,0,90.0
2224860_13292,2224860,13292,1184,968,2012-09-23,Benjamin De Ceulaer,BE1,0,0,0,0,39.0
2224860_143223,2224860,143223,172,968,2012-09-23,Mohamed Aoulad,BE1,0,0,0,0,12.0
2224860_150076,2224860,150076,1184,1184,2012-09-23,Ayub Masika,BE1,0,0,0,0,28.0
2224860_18514,2224860,18514,172,172,2012-09-23,Giuseppe Rossini,BE1,0,0,0,0,30.0
2224860_19108,2224860,19108,1184,2696,2012-09-23,Nadson,BE1,0,0,0,0,90.0
2224860_24260,2224860,24260,172,172,2012-09-23,Elvedin Dzinic,BE1,0,0,0,0,90.0
2224860_24458,2224860,24458,1184,1184,2012-09-23,Elyaniv Barda,BE1,0,0,0,0,12.0
2224860_26797,2224860,26797,1184,1184,2012-09-23,Julien Gorius,BE1,0,0,1,0,90.0
2224860_33343,2224860,33343,172,1245,2012-09-23,Danijel Milicevic,BE1,0,0,0,0,22.0
2224860_33709,2224860,33709,172,354,2012-09-23,Onur Kaya,BE1,0,0,0,0,68.0
2224860_33894,2224860,33894,1184,2696,2012-09-23,Jeroen Simaeys,BE1,0,0,0,0,90.0
2224860_42731,2224860,42731,172,601,2012-09-23,Hervé Kage,BE1,0,0,0,0,90.0
2224860_42748,2224860,42748,1184,3508,2012-09-23,Jelle Vossen,BE1,0,0,1,0,90.0
2224860_4377,2224860,4377,1184,3508,2012-09-23,Thomas Buffel,BE1,0,0,0,0,62.0
2224860_52506,2224860,52506,1184,968,2012-09-23,Kristof Van Hout,BE1,0,0,0,0,90.0
2224860_52874,2224860,52874,172,6676,2012-09-23,Ederson Tormena,BE1,0,0,0,0,78.0
2224860_57196,2224860,57196,172,172,2012-09-23,Francis N'Ganga,BE1,0,0,0,0,90.0
2224860_61267,2224860,61267,172,28643,2012-09-23,Mijusko Bojovic,BE1,0,0,0,0,90.0
2224860_61336,2224860,61336,1184,369,2012-09-23,Brian Hamalainen,BE1,0,0,0,0,90.0
2224860_70778,2224860,70778,172,29228,2012-09-23,Harlem Gnohéré,BE1,0,0,0,0,60.0
2224860_77663,2224860,77663,1184,968,2012-09-23,Khaleem Hyland,BE1,0,0,0,0,90.0
2224860_80073,2224860,80073,1184,11282,2012-09-23,Glynor Plet,BE1,0,0,0,1,51.0
2224860_86055,2224860,86055,172,172,2012-09-23,Parfait Mandanda,BE1,0,0,0,0,90.0
2224860_8733,2224860,8733,172,172,2012-09-23,Javi Martos,BE1,0,0,0,0,90.0
2224860_89631,2224860,89631,1184,1184,2012-09-23,Steven Joseph-Monrose,BE1,1,0,0,0,78.0
2224860_93128,2224860,93128,1184,631,2012-09-23,Kalidou Koulibaly,BE1,0,0,0,1,90.0
2225462_111961,2225462,111961,31,368,2012-09-23,Suso,GB1,0,0,0,0,45.0
2225462_134425,2225462,134425,31,631,2012-09-23,Raheem Sterling,GB1,0,0,0,0,66.0
2225462_22491,2225462,22491,985,1132,2012-09-23,Anders Lindegaard,GB1,0,0,0,0,90.0
2225462_22832,2225462,22832,31,206,2012-09-23,Daniel Agger,GB1,0,0,0,0,80.0
2225462_24180,2225462,24180,31,6890,2012-09-23,Martin Skrtel,GB1,0,0,0,0,90.0
2225462_3109,2225462,3109,31,31,2012-09-23,Steven Gerrard,GB1,0,0,1,0,90.0
2225462_3235,2225462,3235,985,1039,2012-09-23,Rio Ferdinand,GB1,0,0,0,0,90.0
2225462_33544,2225462,33544,985,985,2012-09-23,Antonio Valencia,GB1,0,0,0,1,90.0
2225462_33706,2225462,33706,985,3840,2012-09-23,Nani,GB1,0,0,0,0,45.0
2225462_3397,2225462,3397,985,985,2012-09-23,Paul Scholes,GB1,1,0,0,0,45.0
2225462_3406,2225462,3406,985,985,2012-09-23,Ryan Giggs,GB1,0,0,0,0,90.0
2225462_3597,2225462,3597,31,31,2012-09-23,Jamie Carragher,GB1,0,0,0,0,10.0
2225462_3878,2225462,3878,985,985,2012-09-23,Michael Carrick,GB1,0,0,0,0,90.0
2225462_3881,2225462,3881,31,512,2012-09-23,Glen Johnson,GB1,0,0,0,1,90.0
2225462_42412,2225462,42412,985,985,2012-09-23,Jonny Evans,GB1,0,0,0,0,90.0
2225462_4380,2225462,4380,985,234,2012-09-23,Robin van Persie,GB1,1,0,1,0,90.0
2225462_44352,2225462,44352,31,13,2012-09-23,Luis Suárez,GB1,0,0,0,0,90.0
2225462_50935,2225462,50935,985,379,2012-09-23,Chicharito,GB1,0,0,0,0,9.0
2225462_51452,2225462,51452,31,512,2012-09-23,Joe Allen,GB1,0,0,0,0,90.0
2225462_5285,2225462,5285,985,244,2012-09-23,Patrice Evra,GB1,0,0,0,0,90.0
2225462_61651,2225462,61651,31,31,2012-09-23,Jordan Henderson,GB1,0,0,0,0,24.0
2225462_61892,2225462,61892,985,6890,2012-09-23,Rafael,GB1,0,0,1,0,89.0
2225462_67063,2225462,67063,985,1237,2012-09-23,Danny Welbeck,GB1,0,0,0,0,1.0
2225462_71292,2225462,71292,31,126,2012-09-23,Jonjo Shelvey,GB1,0,1,0,0,39.0
2225462_7825,2225462,7825,31,1050,2012-09-23,Pepe Reina,GB1,1,0,0,0,90.0
2225462_78959,2225462,78959,31,873,2012-09-23,Martin Kelly,GB1,0,0,0,0,90.0
2225462_81785,2225462,81785,985,475,2012-09-23,Shinji Kagawa,GB1,0,0,0,1,81.0
2225462_96754,2225462,96754,31,6646,2012-09-23,Fabio Borini,GB1,0,0,0,0,45.0
2225483_121280,2225483,121280,148,6646,2012-09-23,Steven Caulker,GB1,0,0,0,1,45.0
2225483_13465,2225483,13465,148,3008,2012-09-23,Tom Huddlestone,GB1,0,0,0,0,2.0
2225483_13583,2225483,13583,1039,124,2012-09-23,Clint Hill,GB1,0,0,0,0,90.0
2225483_14221,2225483,14221,148,1132,2012-09-23,Aaron Lennon,GB1,0,0,0,0,90.0
2225483_15929,2225483,15929,1039,1039,2012-09-23,Jamie Mackie,GB1,0,0,0,0,13.0
2225483_19368,2225483,19368,148,148,2012-09-23,Mousa Dembélé,GB1,0,0,0,0,90.0
2225483_22412,2225483,22412,1039,294,2012-09-23,Júlio César,GB1,0,0,0,0,90.0
2225483_27577,2225483,27577,148,931,2012-09-23,Clint Dempsey,GB1,0,0,0,0,88.0
2225483_28810,2225483,28810,1039,1039,2012-09-23,Nedum Onuoha,GB1,0,0,0,0,90.0
2225483_28878,2225483,28878,1039,1039,2012-09-23,Ryan Nelsen,GB1,0,0,0,0,90.0
2225483_3118,2225483,3118,1039,1039,2012-09-23,Kieron Dyer,GB1,1,0,0,0,87.0
2225483_3156,2225483,3156,148,148,2012-09-23,William Gallas,GB1,0,0,0,0,90.0
2225483_3467,2225483,3467,1039,1039,2012-09-23,Shaun Wright-Phillips,GB1,0,0,0,0,77.0
2225483_3476,2225483,3476,148,148,2012-09-23,Brad Friedel,GB1,0,0,0,0,90.0
2225483_3875,2225483,3875,148,124,2012-09-23,Jermain Defoe,GB1,0,0,1,0,90.0
2225483_39381,2225483,39381,148,418,2012-09-23,Gareth Bale,GB1,0,0,0,1,90.0
2225483_3966,2225483,3966,1039,595,2012-09-23,Djibril Cissé,GB1,0,0,0,0,17.0
2225483_4205,2225483,4205,1039,1039,2012-09-23,Bobby Zamora,GB1,0,0,1,0,73.0
2225483_43250,2225483,43250,148,58,2012-09-23,Jan Vertonghen,GB1,0,0,0,0,90.0
2225483_44065,2225483,44065,1039,714,2012-09-23,Esteban Granero,GB1,1,0,0,0,90.0
2225483_4592,2225483,4592,1039,383,2012-09-23,Ji-sung Park,GB1,0,0,0,0,90.0
2225483_58993,2225483,58993,1039,603,2012-09-23,Junior Hoilett,GB1,0,0,0,0,90.0
2225483_61842,2225483,61842,148,1031,2012-09-23,Andros Townsend,GB1,0,0,0,0,1.0
2225483_74590,2225483,74590,148,2457,2012-09-23,Sandro,GB1,0,0,0,0,90.0
2225483_88067,2225483,88067,1039,1039,2012-09-23,Alejandro Faurlín,GB1,0,0,0,1,90.0
2225483_90466,2225483,90466,148,369,2012-09-23,Gylfi Sigurdsson,GB1,0,0,0,0,45.0
2225483_95424,2225483,95424,148,281,2012-09-23,Kyle Walker,GB1,0,0,0,0,90.0
2225483_9813,2225483,9813,1039,449,2012-09-23,Bosingwa,GB1,0,0,0,0,3.0
2225484_126321,2225484,126321,11,11,2012-09-23,Carl Jenkinson,GB1,0,0,0,0,90.0
2225484_13091,2225484,13091,281,683,2012-09-23,Yaya Touré,GB1,0,0,0,0,90.0
2225484_15185,2225484,15185,11,589,2012-09-23,Lukas Podolski,GB1,0,0,0,0,72.0
2225484_15799,2225484,15799,11,1050,2012-09-23,Santi Cazorla,GB1,0,0,0,0,90.0
2225484_20007,2225484,20007,281,379,2012-09-23,Pablo Zabaleta,GB1,0,0,0,0,90.0
2225484_26399,2225484,26399,281,131,2012-09-23,Sergio Agüero,GB1,0,0,0,0,85.0
2225484_26763,2225484,26763,11,244,2012-09-23,Abou Diaby,GB1,0,0,0,0,72.0
2225484_28396,2225484,28396,281,36,2012-09-23,Edin Dzeko,GB1,0,0,0,0,68.0
2225484_31552,2225484,31552,281,371,2012-09-23,Scott Sinclair,GB1,0,0,0,0,45.0
2225484_33481,2225484,33481,11,605,2012-09-23,Gervinho,GB1,0,0,0,0,90.0
2225484_33713,2225484,33713,11,180,2012-09-23,Theo Walcott,GB1,0,0,0,0,18.0
2225484_33781,2225484,33781,11,1082,2012-09-23,Vito Mannone,GB1,0,0,0,0,90.0
2225484_35518,2225484,35518,281,681,2012-09-23,David Silva,GB1,0,0,0,1,90.0
2225484_36350,2225484,36350,281,2503,2012-09-23,Javi García,GB1,1,0,0,0,90.0
2225484_40204,2225484,40204,281,371,2012-09-23,Joe Hart,GB1,0,0,0,0,90.0
2225484_4241,2225484,4241,281,2441,2012-09-23,Joleon Lescott,GB1,0,0,1,0,90.0
2225484_4276,2225484,4276,281,506,2012-09-23,Carlos Tevez,GB1,0,0,0,0,22.0
2225484_44792,2225484,44792,11,984,2012-09-23,Kieran Gibbs,GB1,0,0,0,0,90.0
2225484_45146,2225484,45146,281,3840,2012-09-23,Mario Balotelli,GB1,0,0,0,0,5.0
2225484_50057,2225484,50057,11,417,2012-09-23,Aaron Ramsey,GB1,0,0,0,0,90.0
2225484_57079,2225484,57079,281,350,2012-09-23,Jack Rodwell,GB1,0,0,0,0,45.0
2225484_6710,2225484,6710,11,11,2012-09-23,Per Mertesacker,GB1,0,0,0,0,90.0
2225484_7449,2225484,7449,281,6890,2012-09-23,Gaël Clichy,GB1,0,0,0,0,90.0
2225484_7451,2225484,7451,11,11,2012-09-23,Mikel Arteta,GB1,0,0,0,1,90.0
2225484_74869,2225484,74869,11,1050,2012-09-23,Francis Coquelin,GB1,0,0,0,0,1.0
2225484_76277,2225484,76277,11,40,2012-09-23,Laurent Koscielny,GB1,0,0,1,0,90.0
2225484_82442,2225484,82442,11,5,2012-09-23,Olivier Giroud,GB1,0,0,0,0,18.0
2225484_9594,2225484,9594,281,58,2012-09-23,Vincent Kompany,GB1,0,0,0,0,90.0
2225485_104725,2225485,104725,1123,1123,2012-09-23,Steve Morison,GB1,0,0,0,0,70.0
2225485_10642,2225485,10642,762,762,2012-09-23,Mike Williamson,GB1,0,0,0,0,90.0
2225485_12127,2225485,12127,1123,1123,2012-09-23,Michael Turner,GB1,0,0,0,0,82.0
2225485_13412,2225485,13412,1123,405,2012-09-23,Grant Holt,GB1,0,0,0,0,20.0
2225485_17273,2225485,17273,762,762,2012-09-23,Steven Taylor,GB1,0,0,0,0,90.0
2225485_18900,2225485,18900,762,1082,2012-09-23,Hatem Ben Arfa,GB1,0,0,0,1,85.0
2225485_22614,2225485,22614,1123,43,2012-09-23,Robert Snodgrass,GB1,0,0,0,0,90.0
2225485_23218,2225485,23218,1123,472,2012-09-23,Javier Garrido,GB1,0,0,0,0,90.0
2225485_24589,2225485,24589,1123,1123,2012-09-23,Wes Hoolahan,GB1,0,0,0,0,90.0
2225485_26443,2225485,26443,762,897,2012-09-23,Jonás Gutiérrez,GB1,0,0,0,0,90.0
2225485_29434,2225485,29434,762,618,2012-09-23,Yohan Cabaye,GB1,0,0,0,0,90.0
2225485_29712,2225485,29712,1123,543,2012-09-23,John Ruddy,GB1,0,0,0,0,90.0
2225485_29975,2225485,29975,1123,989,2012-09-23,Andrew Surman,GB1,0,0,0,0,82.0
2225485_30670,2225485,30670,762,235,2012-09-23,Vurnon Anita,GB1,0,0,0,0,76.0
2225485_3276,2225485,3276,762,873,2012-09-23,Shola Ameobi,GB1,0,0,0,0,5.0
2225485_33478,2225485,33478,762,762,2012-09-23,Cheik Tioté,GB1,1,0,0,0,14.0
2225485_33484,2225485,33484,1123,1123,2012-09-23,Leon Barnett,GB1,0,0,0,0,90.0
2225485_33951,2225485,33951,1123,60949,2012-09-23,Sébastien Bassong,GB1,0,0,0,0,8.0
2225485_33952,2225485,33952,762,126,2012-09-23,Papiss Cissé,GB1,0,0,0,0,70.0
2225485_3562,2225485,3562,762,289,2012-09-23,Steve Harper,GB1,0,0,0,0,90.0
2225485_40205,2225485,40205,762,6890,2012-09-23,Demba Ba,GB1,0,0,1,0,90.0
2225485_43261,2225485,43261,762,39722,2012-09-23,Gabriel Obertan,GB1,0,0,0,0,20.0
2225485_44913,2225485,44913,1123,2553,2012-09-23,Simeon Jackson,GB1,0,0,0,0,8.0
2225485_45395,2225485,45395,1123,1123,2012-09-23,Jonathan Howson,GB1,1,0,0,0,90.0
2225485_49327,2225485,49327,1123,1123,2012-09-23,Bradley Johnson,GB1,0,0,0,0,90.0
2225485_49409,2225485,49409,762,762,2012-09-23,James Perch,GB1,0,0,0,0,90.0
2225485_67303,2225485,67303,1123,124,2012-09-23,Russell Martin,GB1,0,0,0,0,90.0
2225485_84344,2225485,84344,762,12,2012-09-23,Davide Santon,GB1,0,0,0,0,90.0
2227474_10029,2227474,10029,370,465,2012-09-23,Isaac Osbourne,SC1,0,0,0,0,27.0
2227474_120967,2227474,120967,987,987,2012-09-23,Fraser Kerr,SC1,1,0,0,1,90.0
2227474_121253,2227474,121253,987,987,2012-09-23,Adam Cummins,SC1,0,0,0,0,90.0
2227474_12663,2227474,12663,987,987,2012-09-23,Stevie Hammell,SC1,1,0,0,0,90.0
2227474_12665,2227474,12665,987,987,2012-09-23,Keith Lasley,SC1,0,0,0,0,90.0
2227474_12765,2227474,12765,370,370,2012-09-23,Russell Anderson,SC1,0,0,0,0,90.0
2227474_12812,2227474,12812,370,370,2012-09-23,Gavin Rae,SC1,0,0,1,0,63.0
2227474_12817,2227474,12817,370,465,2012-09-23,Jamie Langfield,SC1,0,0,0,0,90.0
2227474_14170,2227474,14170,987,467,2012-09-23,Michael Higdon,SC1,0,0,1,0,90.0
2227474_146795,2227474,146795,370,762,2012-09-23,Ryan Fraser,SC1,0,0,0,1,90.0
2227474_158938,2227474,158938,370,1519,2012-09-23,Cammy Smith,SC1,0,0,0,0,10.0
2227474_21306,2227474,21306,370,2578,2012-09-23,Andy Considine,SC1,0,0,0,1,90.0
2227474_21419,2227474,21419,370,1519,2012-09-23,Mark Reynolds,SC1,0,0,0,0,90.0
2227474_3251,2227474,3251,370,370,2012-09-23,Stephen Hughes,SC1,0,0,0,0,90.0
2227474_43265,2227474,43265,987,987,2012-09-23,Nicky Law,SC1,0,0,1,0,90.0
2227474_46594,2227474,46594,370,370,2012-09-23,Scott Vernon,SC1,0,0,0,0,63.0
2227474_51321,2227474,51321,987,989,2012-09-23,Darren Randolph,SC1,0,0,0,0,90.0
2227474_51730,2227474,51730,987,2578,2012-09-23,Jamie Murphy,SC1,0,0,0,0,11.0
2227474_52380,2227474,52380,370,370,2012-09-23,Jonny Hayes,SC1,0,0,0,1,90.0
2227474_60793,2227474,60793,370,124,2012-09-23,Ryan Jack,SC1,0,0,0,0,80.0
2227474_61417,2227474,61417,987,987,2012-09-23,Shaun Hutchinson,SC1,1,0,1,0,90.0
2227474_61666,2227474,61666,987,1435,2012-09-23,Henrik Ojamaa,SC1,0,0,0,1,79.0
2227474_62319,2227474,62319,987,987,2012-09-23,Chris Humphrey,SC1,0,0,0,0,90.0
2227474_63223,2227474,63223,370,2553,2012-09-23,Josh Magennis,SC1,0,0,1,0,90.0
2227474_68321,2227474,68321,370,511,2012-09-23,Niall McGinn,SC1,0,0,1,0,27.0
2227474_78648,2227474,78648,987,511,2012-09-23,Tom Hateley,SC1,0,0,0,1,90.0
2231410_111455,2231410,111455,18,15,2012-09-23,Granit Xhaka,L1,1,0,0,0,90.0
2231410_13023,2231410,13023,18,354,2012-09-23,Igor de Camargo,L1,0,0,0,0,24.0
2231410_138927,2231410,138927,15,418,2012-09-23,Daniel Carvajal,L1,0,0,0,0,90.0
2231410_1428,2231410,1428,18,60,2012-09-23,Mike Hanke,L1,0,0,0,0,24.0
2231410_21042,2231410,21042,15,36,2012-09-23,Michal Kadlec,L1,0,0,1,0,90.0
2231410_26063,2231410,26063,18,18,2012-09-23,Juan Arango,L1,0,0,0,1,90.0
2231410_28947,2231410,28947,15,10,2012-09-23,Gonzalo Castro,L1,0,0,0,0,90.0
2231410_30059,2231410,30059,15,15,2012-09-23,Lars Bender,L1,0,0,0,0,90.0
2231410_32711,2231410,32711,18,18,2012-09-23,Patrick Herrmann,L1,0,0,1,0,82.0
2231410_39102,2231410,39102,15,589,2012-09-23,Sidney Sam,L1,0,0,0,0,24.0
2231410_42234,2231410,42234,18,533,2012-09-23,Havard Nordtveit,L1,0,0,0,0,90.0
2231410_43274,2231410,43274,15,24,2012-09-23,Stefan Reinartz,L1,0,0,0,1,90.0
2231410_43512,2231410,43512,15,589,2012-09-23,Ömer Toprak,L1,0,0,0,0,90.0
2231410_4607,2231410,4607,18,192,2012-09-23,Roel Brouwers,L1,1,0,0,0,90.0
2231410_47587,2231410,47587,18,18,2012-09-23,Tony Jantschke,L1,0,0,0,0,90.0
2231410_53173,2231410,53173,15,347,2012-09-23,Philipp Wollscheid,L1,0,0,0,0,90.0
2231410_568,2231410,568,18,18,2012-09-23,Martin Stranzl,L1,1,0,0,0,90.0
2231410_58205,2231410,58205,15,232,2012-09-23,André Schürrle,L1,0,0,0,0,90.0
2231410_61087,2231410,61087,15,15,2012-09-23,Karim Bellarabi,L1,0,0,0,0,66.0
2231410_6237,2231410,6237,15,15,2012-09-23,Stefan Kießling,L1,0,0,0,0,90.0
2231410_7028,2231410,7028,18,968,2012-09-23,Filip Daems,L1,0,0,0,0,90.0
2231410_72476,2231410,72476,15,931,2012-09-23,Bernd Leno,L1,0,0,0,0,90.0
2231410_72522,2231410,72522,18,383,2012-09-23,Luuk de Jong,L1,0,0,0,0,66.0
2231410_74857,2231410,74857,18,131,2012-09-23,Marc-André ter Stegen,L1,0,0,0,0,90.0
2231410_82863,2231410,82863,18,605,2012-09-23,Lukas Rupp,L1,0,0,0,0,8.0
2231410_94199,2231410,94199,18,868,2012-09-23,Tolga Ciğerci,L1,1,0,0,0,66.0
2231413_103310,2231413,103310,79,41,2012-09-23,Gotoku Sakai,L1,0,0,0,0,90.0
2231413_1277,2231413,1277,86,86,2012-09-23,Clemens Fritz,L1,0,0,0,0,90.0
2231413_13038,2231413,13038,79,1084,2012-09-23,Arthur Boka,L1,0,0,0,0,81.0
2231413_1426,2231413,1426,79,79,2012-09-23,Cacau,L1,0,0,1,0,90.0
2231413_19112,2231413,19112,79,89,2012-09-23,Christian Gentner,L1,0,0,0,0,90.0
2231413_21972,2231413,21972,79,607,2012-09-23,Cristian Molinaro,L1,0,0,0,0,9.0
2231413_27805,2231413,27805,86,200,2012-09-23,Eljero Elia,L1,0,0,0,0,79.0
2231413_28163,2231413,28163,79,79,2012-09-23,Francisco Rodríguez,L1,0,0,0,0,90.0
2231413_31007,2231413,31007,86,86,2012-09-23,Zlatko Junuzovic,L1,1,0,1,0,89.0
2231413_31159,2231413,31159,79,86,2012-09-23,Martin Harnik,L1,2,0,1,0,88.0
2231413_31570,2231413,31570,79,60,2012-09-23,Georg Niedermeier,L1,0,0,0,1,9.0
2231413_32618,2231413,32618,86,86,2012-09-23,Assani Lukimya,L1,0,1,0,0,1.0
2231413_34322,2231413,34322,86,150,2012-09-23,Sokratis Papastathopoulos,L1,1,0,0,0,90.0
2231413_34593,2231413,34593,79,6890,2012-09-23,Serdar Tasci,L1,0,0,0,0,90.0
2231413_36787,2231413,36787,79,190,2012-09-23,William Kvist,L1,0,0,0,0,90.0
2231413_37981,2231413,37981,86,410,2012-09-23,Sebastian Prödl,L1,0,0,0,0,90.0
2231413_38000,2231413,38000,86,2861,2012-09-23,Joseph Akpala,L1,0,0,0,0,19.0
2231413_39247,2231413,39247,79,10484,2012-09-23,Tunay Torun,L1,0,0,0,0,45.0
2231413_40680,2231413,40680,79,27,2012-09-23,Sven Ulreich,L1,0,0,0,0,90.0
2231413_41384,2231413,41384,86,46,2012-09-23,Marko Arnautovic,L1,0,0,0,0,90.0
2231413_42033,2231413,42033,86,86,2012-09-23,Philipp Bargfrede,L1,1,0,0,0,11.0
2231413_42079,2231413,42079,86,5817,2012-09-23,Sebastian Mielitz,L1,0,0,0,0,90.0
2231413_42936,2231413,42936,86,60,2012-09-23,Nils Petersen,L1,0,0,0,2,71.0
2231413_4687,2231413,4687,86,41,2012-09-23,Aaron Hunt,L1,1,0,0,0,90.0
2231413_47285,2231413,47285,79,18,2012-09-23,Ibrahima Traoré,L1,0,0,0,1,45.0
2231413_60632,2231413,60632,86,86,2012-09-23,Theodor Gebre Selassie,L1,0,0,0,0,90.0
2231413_79642,2231413,79642,79,475,2012-09-23,Shinji Okazaki,L1,0,0,0,0,81.0
2231413_88755,2231413,88755,86,281,2012-09-23,Kevin De Bruyne,L1,0,0,1,0,90.0
2231420_108880,2231420,108880,533,82,2012-09-23,Koen Casteels,L1,0,0,0,0,90.0
2231420_111881,2231420,111881,533,167,2012-09-23,Takashi Usami,L1,0,0,0,0,81.0
2231420_131789,2231420,131789,533,31,2012-09-23,Roberto Firmino,L1,0,0,0,0,64.0
2231420_1335,2231420,1335,42,42,2012-09-23,Steven Cherundolo,L1,0,0,0,0,90.0
2231420_1587,2231420,1587,42,42,2012-09-23,Mario Eggimann,L1,1,0,0,0,90.0
2231420_21327,2231420,21327,42,3,2012-09-23,Ron-Robert Zieler,L1,0,0,0,0,90.0
2231420_277,2231420,277,42,3368,2012-09-23,Sérgio da Silva Pinto,L1,0,0,0,0,90.0
2231420_31041,2231420,31041,533,18,2012-09-23,Fabian Johnson,L1,0,0,1,0,90.0
2231420_3114,2231420,3114,42,42,2012-09-23,Jan Schlaudraff,L1,0,0,0,0,90.0
2231420_31182,2231420,31182,533,1245,2012-09-23,Andreas Beck,L1,1,0,0,0,90.0
2231420_38383,2231420,38383,533,1110,2012-09-23,Danny Williams,L1,1,0,1,0,90.0
2231420_39198,2231420,39198,42,42,2012-09-23,Didier Ya Konan,L1,0,0,0,0,46.0
2231420_41507,2231420,41507,42,89,2012-09-23,Manuel Schmiedebach,L1,0,0,0,0,74.0
2231420_45668,2231420,45668,42,121,2012-09-23,Konstantin Rausch,L1,0,0,0,1,90.0
2231420_47543,2231420,47543,533,868,2012-09-23,Eren Derdiyok,L1,0,0,0,0,19.0
2231420_48298,2231420,48298,42,18,2012-09-23,Lars Stindl,L1,0,0,0,0,90.0
2231420_5636,2231420,5636,533,200,2012-09-23,Matthieu Delpierre,L1,0,0,0,1,90.0
2231420_57051,2231420,57051,533,533,2012-09-23,Sebastian Rudy,L1,0,0,0,0,90.0
2231420_58163,2231420,58163,533,533,2012-09-23,Boris Vukcevic,L1,0,0,0,0,90.0
2231420_61901,2231420,61901,42,79,2012-09-23,Mohammed Abdellaoue,L1,0,0,0,0,6.0
